芠代丁,代溃,キ溃,放,臩翴放,癸访,硉,,程皚,程皚,秖,计,ら酚计,ぱら甮秖,ǎ,档絬计,羆冻秖
2016-07-17-13,1004.5,1007.9,36.2,26.1,56,2.0,330,8.2,330,0.0,0.0,0.7,2.77,N/A,9,8.0
2016-07-17-14,1003.9,1007.3,31.3,24.0,65,3.0,60,12.3,40,0.0,0.0,0.1,0.73,17.0,3,10.0
2016-07-17-15,1004.9,1008.4,27.4,23.1,77,3.1,120,8.7,50,1.3,0.9,0.0,0.00,N/A,0,10.0
2016-07-17-16,1004.9,1008.4,27.3,22.5,75,3.0,150,7.7,160,0.1,1.0,0.0,0.00,N/A,0,10.0
2016-07-17-17,1004.5,1008.0,27.5,23.0,77,1.0,130,5.2,170,0.1,1.0,0.0,0.04,11.0,1,10.0
2016-07-17-18,1005.2,1008.7,28.3,23.3,74,1.2,150,3.5,170,T,0.1,0.0,0.04,N/A,0,N/A
2016-07-17-19,1005.6,1009.1,28.4,23.3,74,1.6,160,4.2,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-17-20,1005.6,1009.1,28.3,23.7,76,1.4,160,3.7,90,0.0,0.0,N/A,0.00,15.0,0,8.0
2016-07-17-21,1005.8,1009.3,28.4,23.3,74,1.6,120,4.2,160,0.0,0.0,N/A,0.00,15.0,0,5.0
2016-07-17-22,1005.8,1009.3,28.1,23.3,75,2.0,160,4.5,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-17-23,1005.7,1009.2,28.0,23.1,75,2.2,150,4.4,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-17-24,1005.6,1009.1,27.8,23.1,76,0.9,100,3.9,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-01,1005.0,1008.5,27.6,23.0,76,2.4,160,4.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-02,1004.6,1008.1,27.6,23.0,76,1.8,160,3.5,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-03,1004.5,1008.0,27.3,23.1,78,0.4,170,3.2,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-04,1004.4,1007.9,27.1,22.9,78,1.0,170,3.0,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-05,1005.1,1008.6,27.0,22.6,77,1.8,160,4.3,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-06,1005.6,1009.1,27.2,22.9,77,1.5,160,2.9,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-18-07,1005.9,1009.4,28.1,23.5,76,1.1,140,3.3,90,0.0,0.0,0.0,0.33,N/A,0,N/A
2016-07-18-08,1005.6,1009.1,28.8,23.6,74,0.8,180,2.6,90,0.0,0.0,0.1,0.66,30.0,1,4.0
2016-07-18-09,1005.3,1008.7,31.8,25.1,68,1.0,180,2.5,170,0.0,0.0,1.0,2.13,30.0,4,4.0
2016-07-18-10,1004.9,1008.3,33.5,25.2,62,0.8,150,2.4,230,0.0,0.0,1.0,2.83,N/A,7,4.0
2016-07-18-11,1004.6,1008.0,34.5,24.3,56,0.5,250,2.6,10,0.0,0.0,1.0,3.05,25.0,9,4.0
2016-07-18-12,1004.1,1007.5,37.0,24.3,48,0.5,V,4.0,260,0.0,0.0,0.8,3.10,N/A,10,7.0
2016-07-18-13,1004.8,1008.3,25.8,22.2,81,3.2,150,15.7,260,15.0,0.6,0.1,0.82,N/A,3,10.0
2016-07-18-14,1005.0,1008.5,26.5,23.4,83,2.2,70,5.8,60,2.7,1.0,0.0,0.14,15.0,1,10.0
2016-07-18-15,1005.9,1009.4,25.7,22.9,85,2.7,180,7.8,160,0.3,0.6,0.0,0.13,N/A,0,10.0
2016-07-18-16,1004.8,1008.3,24.5,22.0,86,0.7,180,9.6,200,3.5,1.0,0.0,0.00,N/A,0,10.0
2016-07-18-17,1004.0,1007.5,25.4,22.5,84,0.7,70,2.1,160,0.5,0.7,0.0,0.22,25.0,0,10.0
2016-07-18-18,1003.5,1007.0,26.8,23.1,80,1.3,120,3.2,70,0.0,0.0,0.1,0.75,N/A,0,N/A
2016-07-18-19,1004.2,1007.7,26.6,23.1,81,1.5,140,3.7,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-18-20,1004.5,1008.0,26.4,22.7,80,2.0,160,4.3,150,0.0,0.0,N/A,0.00,40.0,0,7.0
2016-07-18-21,1005.3,1008.8,26.5,22.0,76,1.8,150,5.2,180,0.0,0.0,N/A,0.00,40.0,0,7.0
2016-07-18-22,1005.8,1009.3,26.6,22.1,76,1.8,150,5.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-23,1006.1,1009.6,26.1,22.3,80,1.0,130,3.7,100,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-18-24,1005.7,1009.2,26.1,21.9,78,1.1,180,3.0,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-01,1005.3,1008.8,25.8,21.8,79,0.3,160,2.5,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-02,1004.8,1008.3,26.0,21.7,77,1.3,160,2.7,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-03,1004.8,1008.3,25.8,21.7,78,0.4,220,3.0,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-04,1004.8,1008.3,25.6,21.9,80,0.4,230,2.5,250,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-05,1004.6,1008.1,25.8,22.1,80,0.8,130,3.1,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-06,1005.1,1008.6,25.8,21.7,78,1.8,160,3.0,150,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-19-07,1005.5,1009.0,26.4,22.2,78,0.9,170,2.4,140,0.0,0.0,0.5,0.61,N/A,0,N/A
2016-07-19-08,1005.8,1009.2,29.5,24.1,73,0.7,80,2.0,50,0.0,0.0,1.0,1.66,30.0,2,6.0
2016-07-19-09,1006.1,1009.5,31.1,23.2,63,1.1,180,2.1,180,0.0,0.0,1.0,2.10,30.0,4,6.0
2016-07-19-10,1005.7,1009.1,32.6,22.9,57,1.0,210,4.0,260,0.0,0.0,0.6,2.50,N/A,7,8.0
2016-07-19-11,1005.6,1009.0,33.5,22.8,54,0.7,120,3.4,260,0.0,0.0,0.1,2.65,30.0,8,8.0
2016-07-19-12,1005.1,1008.5,34.9,25.5,58,0.8,310,4.2,260,0.0,0.0,0.3,2.76,N/A,9,8.0
2016-07-19-13,1004.6,1008.0,35.0,26.1,60,2.5,310,6.8,320,0.0,0.0,0.9,3.09,N/A,10,6.0
2016-07-19-14,1005.0,1008.4,30.3,22.3,62,0.6,290,11.6,320,0.0,0.0,0.3,1.81,15.0,6,9.0
2016-07-19-15,1005.0,1008.4,30.5,23.8,68,0.3,180,4.1,230,0.0,0.0,0.0,0.86,N/A,3,9.0
2016-07-19-16,1004.8,1008.2,30.2,22.0,62,3.3,160,5.3,170,0.0,0.0,0.2,1.12,N/A,2,10.0
2016-07-19-17,1005.5,1009.0,27.2,23.3,79,1.8,240,7.3,160,4.0,0.3,0.0,0.01,10.0,0,10.0
2016-07-19-18,1005.9,1009.4,26.2,23.0,83,1.5,240,5.7,220,1.1,1.0,0.0,0.00,N/A,0,N/A
2016-07-19-19,1006.3,1009.8,26.3,24.0,87,0.2,0,2.8,210,0.1,0.7,0.0,0.00,N/A,0,N/A
2016-07-19-20,1006.4,1009.9,26.3,23.7,86,0.3,200,2.5,330,T,0.1,N/A,0.00,20.0,0,6.0
2016-07-19-21,1007.0,1010.5,26.8,24.3,86,0.6,190,1.6,340,T,0.3,N/A,0.00,20.0,0,6.0
2016-07-19-22,1007.7,1011.2,27.2,23.8,82,1.1,170,2.3,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-23,1007.7,1011.2,27.1,23.7,82,0.5,200,2.9,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-19-24,1007.9,1011.4,27.2,23.5,80,1.1,180,2.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-01,1007.1,1010.6,27.2,23.5,80,1.2,130,2.7,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-02,1006.0,1009.5,27.2,22.5,76,1.4,160,2.8,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-03,1005.7,1009.2,27.0,22.4,76,1.1,180,2.8,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-04,1005.8,1009.3,26.8,22.1,75,1.3,170,3.8,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-05,1005.8,1009.3,26.6,22.1,76,1.3,180,3.3,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-06,1006.2,1009.7,26.7,22.7,79,0.4,180,2.6,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-20-07,1006.9,1010.4,27.7,23.4,77,0.8,200,1.8,150,0.0,0.0,0.6,0.68,N/A,0,N/A
2016-07-20-08,1007.4,1010.9,29.7,24.4,73,0.9,180,2.2,220,0.0,0.0,1.0,1.45,70.0,2,1.0
2016-07-20-09,1007.4,1010.8,32.0,24.2,63,0.3,290,3.2,270,0.0,0.0,1.0,2.18,60.0,5,1.0
2016-07-20-10,1007.3,1010.7,33.8,23.8,56,3.0,270,7.5,270,0.0,0.0,1.0,2.83,N/A,7,1.0
2016-07-20-11,1007.0,1010.4,34.6,22.9,51,2.3,250,8.0,270,0.0,0.0,1.0,3.41,40.0,10,3.0
2016-07-20-12,1006.6,1010.0,35.5,24.8,54,1.5,260,6.5,250,0.0,0.0,0.8,3.07,N/A,10,5.0
2016-07-20-13,1006.2,1009.6,34.1,24.9,59,1.6,260,6.6,310,0.0,0.0,0.5,2.53,N/A,8,7.0
2016-07-20-14,1005.9,1009.3,35.5,25.5,56,2.4,280,6.3,280,0.0,0.0,0.6,2.65,16.0,8,8.0
2016-07-20-15,1006.5,1010.0,28.5,25.5,84,1.6,220,7.5,250,6.5,0.6,0.0,0.40,N/A,2,10.0
2016-07-20-16,1007.2,1010.7,27.7,25.5,88,1.5,60,6.0,220,8.5,1.0,0.0,0.00,N/A,0,10.0
2016-07-20-17,1007.1,1010.6,27.6,25.0,86,1.6,130,5.9,50,T,0.1,0.0,0.23,18.0,1,9.0
2016-07-20-18,1007.4,1010.9,27.5,24.7,85,1.8,160,4.2,180,0.5,0.4,0.0,0.04,N/A,0,N/A
2016-07-20-19,1007.6,1011.1,27.4,24.5,84,1.3,80,3.9,70,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-20-20,1008.0,1011.5,27.5,24.2,82,1.4,180,2.8,180,0.0,0.0,N/A,0.00,20.0,0,3.0
2016-07-20-21,1008.4,1011.9,27.1,23.8,82,1.5,170,3.6,150,0.0,0.0,N/A,0.00,25.0,0,1.0
2016-07-20-22,1008.4,1011.9,27.1,24.0,83,1.3,130,3.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-23,1008.3,1011.8,27.1,23.3,80,2.3,160,4.3,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-20-24,1008.0,1011.5,26.9,23.4,81,1.0,150,3.5,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-01,1007.3,1010.8,26.7,23.2,81,1.1,170,3.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-02,1007.2,1010.7,26.6,23.0,81,1.8,150,3.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-03,1006.9,1010.4,26.5,22.5,79,1.5,140,4.1,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-04,1006.9,1010.4,26.1,22.7,82,1.1,150,3.4,120,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-05,1007.1,1010.6,26.1,22.2,79,2.1,160,4.0,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-06,1007.9,1011.4,26.2,22.3,79,1.4,190,3.9,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-21-07,1008.6,1012.1,27.1,23.0,78,0.7,150,2.9,160,0.0,0.0,0.0,0.62,N/A,0,N/A
2016-07-21-08,1008.9,1012.4,29.0,23.7,73,1.1,210,2.7,200,0.0,0.0,1.0,1.39,25.0,2,4.0
2016-07-21-09,1008.7,1012.1,32.0,26.0,71,0.6,300,2.7,250,0.0,0.0,1.0,2.07,14.0,4,3.0
2016-07-21-10,1008.4,1011.8,32.9,25.4,65,1.0,260,5.5,270,0.0,0.0,0.7,2.16,N/A,6,5.0
2016-07-21-11,1007.9,1011.3,33.8,24.7,59,2.5,230,6.6,210,0.0,0.0,0.8,2.80,15.0,8,6.0
2016-07-21-12,1007.4,1010.8,34.0,25.1,60,1.8,260,7.0,250,0.0,0.0,0.3,1.85,N/A,6,7.0
2016-07-21-13,1007.0,1010.4,35.2,25.6,58,3.0,280,8.6,260,0.0,0.0,0.7,3.05,N/A,10,7.0
2016-07-21-14,1006.6,1010.0,34.7,25.4,59,2.1,270,7.8,280,0.0,0.0,0.7,2.96,12.0,9,9.0
2016-07-21-15,1006.3,1009.7,34.1,24.9,59,2.2,290,8.3,270,0.0,0.0,0.4,1.75,N/A,5,9.0
2016-07-21-16,1006.1,1009.5,34.9,25.6,59,0.7,250,6.1,250,0.0,0.0,0.3,1.41,N/A,3,9.0
2016-07-21-17,1005.9,1009.3,33.8,24.9,60,0.8,290,6.3,330,0.0,0.0,0.6,1.43,12.0,1,7.0
2016-07-21-18,1005.9,1009.3,32.8,24.9,63,0.4,V,4.9,330,0.0,0.0,0.1,0.38,N/A,0,N/A
2016-07-21-19,1006.1,1009.5,31.6,24.6,67,1.3,190,3.9,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-21-20,1006.2,1009.6,31.1,24.6,68,1.5,170,3.7,140,0.0,0.0,N/A,0.00,14.0,0,3.0
2016-07-21-21,1006.7,1010.1,30.3,24.2,70,0.9,110,3.3,160,0.0,0.0,N/A,0.00,12.0,0,3.0
2016-07-21-22,1007.0,1010.4,29.8,23.8,70,1.6,170,3.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-23,1006.9,1010.4,29.3,23.5,71,1.9,160,3.7,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-21-24,1006.6,1010.1,28.8,23.1,71,1.3,150,3.9,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-01,1006.4,1009.9,28.3,22.6,71,2.0,160,4.6,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-02,1006.4,1009.9,28.0,22.4,72,2.1,160,3.2,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-03,1006.3,1009.8,27.6,22.5,74,1.4,150,3.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-04,1006.4,1009.9,27.3,22.6,76,1.4,150,2.5,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-05,1006.7,1010.2,26.9,22.3,76,1.6,160,3.3,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-06,1007.1,1010.6,26.9,22.1,75,1.8,160,3.0,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-22-07,1007.6,1011.1,27.4,22.3,74,1.0,150,3.2,170,0.0,0.0,0.0,0.28,N/A,0,N/A
2016-07-22-08,1007.7,1011.2,29.8,24.1,72,0.8,190,3.1,160,0.0,0.0,0.5,1.11,10.0,2,8.0
2016-07-22-09,1007.5,1010.9,31.3,24.5,67,1.9,250,6.0,270,0.0,0.0,1.0,1.99,10.0,4,8.0
2016-07-22-10,1007.2,1010.6,33.3,25.2,63,1.9,270,5.4,270,0.0,0.0,0.8,2.48,N/A,6,8.0
2016-07-22-11,1006.7,1010.1,34.2,25.0,59,1.4,260,6.3,260,0.0,0.0,0.9,3.15,13.0,9,7.0
2016-07-22-12,1005.9,1009.3,34.9,24.5,55,2.0,240,5.5,270,0.0,0.0,0.9,3.35,N/A,10,7.0
2016-07-22-13,1005.4,1008.8,35.5,24.3,53,1.4,260,5.3,250,0.0,0.0,0.8,2.72,N/A,9,7.0
2016-07-22-14,1004.9,1008.3,36.6,24.5,50,1.3,250,5.6,270,0.0,0.0,0.7,2.39,16.0,8,5.0
2016-07-22-15,1004.4,1007.8,36.8,23.9,48,0.9,280,6.5,250,0.0,0.0,0.9,2.62,N/A,7,5.0
2016-07-22-16,1004.0,1007.4,35.2,24.7,55,2.5,320,6.8,270,0.0,0.0,0.7,1.75,N/A,4,4.0
2016-07-22-17,1004.0,1007.4,34.6,23.4,52,0.9,290,5.6,330,0.0,0.0,0.8,1.44,15.0,2,2.0
2016-07-22-18,1004.1,1007.5,32.6,23.1,57,2.0,350,4.3,310,0.0,0.0,0.4,0.58,N/A,0,N/A
2016-07-22-19,1004.6,1008.0,32.3,24.6,64,3.3,70,5.8,120,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-22-20,1005.0,1008.4,31.8,23.7,62,1.8,110,5.0,80,0.0,0.0,N/A,0.00,15.0,0,4.0
2016-07-22-21,1005.3,1008.7,31.4,22.7,60,1.4,120,3.9,90,0.0,0.0,N/A,0.00,15.0,0,1.0
2016-07-22-22,1005.4,1008.8,30.6,23.0,64,1.5,150,3.1,120,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-23,1005.3,1008.7,29.8,23.4,69,1.5,150,5.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-22-24,1005.0,1008.4,29.3,23.2,70,1.5,150,4.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-01,1004.8,1008.3,28.8,22.9,71,1.6,140,3.5,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-02,1004.6,1008.1,28.3,22.6,71,1.1,130,3.0,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-03,1004.6,1008.1,28.1,22.3,71,1.6,170,3.3,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-04,1004.8,1008.3,27.5,21.8,71,2.1,150,3.4,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-05,1005.0,1008.5,27.2,21.7,72,1.8,150,3.3,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-06,1005.9,1009.4,27.0,21.7,73,1.1,160,3.4,140,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-23-07,1006.3,1009.8,27.9,22.2,71,1.1,150,2.8,170,0.0,0.0,0.1,0.49,N/A,0,N/A
2016-07-23-08,1006.5,1009.9,29.8,23.7,70,0.4,90,2.7,140,0.0,0.0,1.0,1.37,11.0,2,1.0
2016-07-23-09,1006.5,1009.9,32.3,23.0,58,2.4,260,5.9,270,0.0,0.0,1.0,2.13,11.0,4,1.0
2016-07-23-10,1006.3,1009.7,33.4,23.0,55,1.3,250,4.4,270,0.0,0.0,1.0,2.81,N/A,7,2.0
2016-07-23-11,1005.9,1009.3,35.1,23.4,51,1.4,280,5.4,260,0.0,0.0,1.0,3.31,12.0,9,4.0
2016-07-23-12,1005.3,1008.7,34.7,25.3,58,3.8,340,7.2,340,0.0,0.0,1.0,3.49,N/A,10,4.0
2016-07-23-13,1004.9,1008.3,34.9,25.7,59,2.3,330,6.9,330,0.0,0.0,0.9,3.20,N/A,9,4.0
2016-07-23-14,1004.1,1007.5,35.8,26.0,57,1.4,320,5.7,320,0.0,0.0,0.7,2.88,14.0,8,5.0
2016-07-23-15,1003.8,1007.2,35.5,25.1,55,1.7,340,5.7,320,0.0,0.0,1.0,2.82,N/A,6,5.0
2016-07-23-16,1003.6,1007.0,34.8,24.3,55,0.9,330,5.5,340,0.0,0.0,0.9,2.11,N/A,4,3.0
2016-07-23-17,1003.5,1006.9,33.1,24.3,60,1.1,20,5.5,330,0.0,0.0,0.8,1.32,13.0,2,2.0
2016-07-23-18,1003.8,1007.2,32.0,24.2,63,1.6,40,6.5,50,0.0,0.0,0.3,0.45,N/A,0,N/A
2016-07-23-19,1004.3,1007.7,31.2,24.2,66,2.6,40,5.0,60,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-23-20,1004.7,1008.1,30.9,24.3,68,2.3,70,4.3,50,0.0,0.0,N/A,0.00,13.0,0,0.0
2016-07-23-21,1005.0,1008.4,30.7,23.8,67,1.0,70,4.0,60,0.0,0.0,N/A,0.00,13.0,0,0.0
2016-07-23-22,1005.1,1008.5,30.6,23.0,64,1.6,60,3.1,80,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-23,1005.1,1008.5,30.1,22.9,65,0.7,40,3.0,50,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-23-24,1005.1,1008.5,30.1,22.9,65,1.4,200,2.5,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-01,1005.1,1008.5,29.3,23.9,73,1.3,280,3.2,260,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-02,1004.9,1008.4,29.0,24.5,77,0.2,0,3.1,280,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-03,1004.7,1008.2,28.9,24.1,75,0.9,130,2.3,120,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-04,1004.8,1008.3,28.3,23.6,76,1.4,130,2.7,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-05,1005.3,1008.8,28.3,23.2,74,1.6,160,3.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-06,1005.9,1009.4,28.1,23.3,75,1.5,150,3.8,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-24-07,1006.7,1010.2,28.7,23.9,75,1.4,160,2.9,190,0.0,0.0,0.0,0.30,N/A,0,N/A
2016-07-24-08,1006.8,1010.2,30.0,24.8,74,0.7,110,2.4,170,0.0,0.0,0.2,0.93,20.0,1,3.0
2016-07-24-09,1006.4,1009.8,31.5,25.4,70,0.4,160,2.4,200,0.0,0.0,0.9,1.86,10.0,3,4.0
2016-07-24-10,1006.2,1009.6,33.4,26.0,65,0.6,160,3.2,220,0.0,0.0,0.9,2.50,N/A,6,4.0
2016-07-24-11,1005.9,1009.3,34.3,25.3,60,0.5,200,2.3,260,0.0,0.0,0.7,2.55,7.0,7,4.0
2016-07-24-12,1005.6,1009.0,35.7,26.6,60,0.5,300,4.5,330,0.0,0.0,0.8,2.90,N/A,8,4.0
2016-07-24-13,1005.1,1008.5,34.1,25.9,62,2.2,310,7.9,310,0.0,0.0,0.6,2.36,N/A,6,7.0
2016-07-24-14,1005.2,1008.6,33.2,24.7,61,1.3,320,6.9,310,0.0,0.0,0.2,1.31,15.0,4,8.0
2016-07-24-15,1005.0,1008.4,34.0,24.2,57,2.0,330,5.1,330,0.0,0.0,0.2,1.68,N/A,4,6.0
2016-07-24-16,1004.7,1008.1,32.4,24.4,63,1.6,30,5.0,330,0.0,0.0,0.4,1.61,N/A,3,4.0
2016-07-24-17,1004.5,1007.9,31.4,23.9,65,3.1,60,7.4,80,0.0,0.0,0.1,0.64,18.0,1,8.0
2016-07-24-18,1004.5,1007.9,31.0,22.9,62,4.0,60,7.4,40,0.0,0.0,0.0,0.44,N/A,0,N/A
2016-07-24-19,1005.0,1008.4,30.4,23.2,65,3.3,50,6.8,40,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-24-20,1005.5,1008.9,29.9,24.4,72,2.9,50,6.6,50,0.0,0.0,N/A,0.00,20.0,0,0.0
2016-07-24-21,1005.8,1009.2,29.6,24.0,72,3.3,50,6.0,100,0.0,0.0,N/A,0.00,20.0,0,0.0
2016-07-24-22,1005.9,1009.4,29.3,23.4,71,2.2,70,6.8,40,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-23,1005.4,1008.9,29.1,22.4,67,2.4,60,6.2,50,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-24-24,1005.0,1008.4,29.1,21.9,65,2.9,60,6.5,60,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-01,1004.7,1008.2,28.9,21.7,65,2.2,50,6.6,40,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-02,1004.7,1008.2,28.6,21.9,67,1.6,70,5.0,50,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-03,1004.9,1008.4,28.1,22.0,70,1.5,140,3.9,90,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-04,1005.1,1008.6,27.6,22.2,72,1.5,150,2.6,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-05,1005.3,1008.8,27.1,22.1,74,0.8,200,2.4,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-06,1006.1,1009.6,27.3,22.1,73,1.4,110,2.9,150,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-25-07,1006.5,1010.0,27.8,22.3,72,1.9,170,3.4,170,0.0,0.0,0.1,0.36,N/A,0,N/A
2016-07-25-08,1006.8,1010.2,30.1,23.5,68,0.5,170,2.7,160,0.0,0.0,1.0,1.30,12.0,2,1.0
2016-07-25-09,1006.6,1010.0,31.5,24.3,66,2.3,210,6.1,200,0.0,0.0,1.0,2.05,15.0,4,1.0
2016-07-25-10,1006.5,1009.9,33.3,24.5,60,1.6,220,4.9,210,0.0,0.0,0.9,2.54,N/A,6,4.0
2016-07-25-11,1005.9,1009.3,34.7,25.4,59,1.7,230,4.9,210,0.0,0.0,0.6,2.49,15.0,7,7.0
2016-07-25-12,1005.6,1009.0,32.3,24.8,65,1.4,310,6.8,310,0.0,0.0,0.2,1.42,N/A,5,9.0
2016-07-25-13,1004.8,1008.2,34.5,26.1,62,2.4,330,7.2,330,0.0,0.0,0.7,2.42,N/A,7,8.0
2016-07-25-14,1004.3,1007.7,33.5,25.3,62,1.3,320,6.5,320,0.0,0.0,0.6,2.76,15.0,7,8.0
2016-07-25-15,1004.1,1007.5,34.2,26.0,62,2.0,350,5.1,20,0.0,0.0,0.6,2.23,N/A,5,8.0
2016-07-25-16,1004.1,1007.5,32.2,24.6,64,2.6,40,6.6,30,0.0,0.0,0.1,0.97,N/A,2,8.0
2016-07-25-17,1004.3,1007.7,31.3,24.4,67,3.2,50,7.4,60,0.0,0.0,0.0,0.60,15.0,1,8.0
2016-07-25-18,1004.2,1007.6,30.9,24.3,68,2.5,40,7.5,60,0.0,0.0,0.1,0.28,N/A,0,N/A
2016-07-25-19,1004.9,1008.3,30.7,23.9,67,2.5,60,6.2,60,0.0,0.0,0.0,0.00,N/A,0,N/A
2016-07-25-20,1005.3,1008.7,30.3,22.5,63,3.0,50,7.8,60,0.0,0.0,N/A,0.00,20.0,0,1.0
2016-07-25-21,1005.7,1009.1,30.0,22.2,63,3.0,60,6.0,50,0.0,0.0,N/A,0.00,25.0,0,1.0
2016-07-25-22,1005.5,1008.9,29.8,22.6,65,2.6,60,6.3,40,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-23,1005.2,1008.6,29.8,22.7,66,1.6,90,6.8,60,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-25-24,1005.1,1008.5,29.7,22.1,64,1.5,110,4.2,60,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-26-01,1005.0,1008.4,29.3,22.1,65,1.4,150,3.3,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-26-02,1004.6,1008.1,28.9,22.6,69,1.2,180,2.9,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2016-07-26-03,1004.8,1008.3,28.6,23.4,74,1.1,200,2.5,190,0.0,0.0,N/A,0.00,N/A,0,N/A
